,roll1,roll2,roll3,roll4,roll5,roll6,roll7,roll8,roll9,roll10,roll11,roll12,roll13,roll14,roll15,roll16,roll17,roll18,roll19,roll20
60843,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,0,2,2,1
60844,0,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,0,2,2
60845,1,0,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,0,2
60846,0,1,0,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,0
60847,2,0,1,0,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2
60848,1,2,0,1,0,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1
60849,1,1,2,0,1,0,1,2,2,2,1,1,2,1,1,2,2,1,1,1
60850,1,1,1,2,0,1,0,1,2,2,2,1,1,2,1,1,2,2,1,1
60851,1,1,1,1,2,0,1,0,1,2,2,2,1,1,2,1,1,2,2,1
60852,1,1,1,1,1,2,0,1,0,1,2,2,2,1,1,2,1,1,2,2
60853,2,1,1,1,1,1,2,0,1,0,1,2,2,2,1,1,2,1,1,2
60854,2,2,1,1,1,1,1,2,0,1,0,1,2,2,2,1,1,2,1,1
60855,2,2,2,1,1,1,1,1,2,0,1,0,1,2,2,2,1,1,2,1
60856,2,2,2,2,1,1,1,1,1,2,0,1,0,1,2,2,2,1,1,2
60857,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1,2,2,2,1,1
60858,0,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1,2,2,2,1
60859,1,0,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1,2,2,2
60860,1,1,0,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1,2,2
60861,2,1,1,0,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1,2
60862,1,2,1,1,0,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1
60863,2,1,2,1,1,0,2,2,2,2,2,1,1,1,1,1,2,0,1,0
60864,1,2,1,2,1,1,0,2,2,2,2,2,1,1,1,1,1,2,0,1
60865,2,1,2,1,2,1,1,0,2,2,2,2,2,1,1,1,1,1,2,0
60866,2,2,1,2,1,2,1,1,0,2,2,2,2,2,1,1,1,1,1,2
60867,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2,1,1,1,1,1
60868,0,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2,1,1,1,1
60869,2,0,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2,1,1,1
60870,1,2,0,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2,1,1
60871,1,1,2,0,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2,1
60872,1,1,1,2,0,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2
60873,1,1,1,1,2,0,2,2,2,1,2,1,2,1,1,0,2,2,2,2
60874,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1,1,0,2,2,2
60875,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1,1,0,2,2
60876,2,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1,1,0,2
60877,2,2,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1,1,0
60878,1,2,2,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1,1
60879,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1
60880,1,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2
60881,1,1,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2,1,2,1
60882,1,1,1,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2,1,2
60883,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2,1
60884,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2
60885,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,0,2,2
60886,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,0,2
60887,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,0
60888,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2
60889,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1
60890,0,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1
60891,1,0,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1
60892,1,1,0,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1
60893,1,1,1,0,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2
60894,0,1,1,1,0,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2
60895,1,0,1,1,1,0,2,2,1,2,2,2,2,1,1,1,1,1,2,2
60896,2,1,0,1,1,1,0,2,2,1,2,2,2,2,1,1,1,1,1,2
60897,1,2,1,0,1,1,1,0,2,2,1,2,2,2,2,1,1,1,1,1
60898,1,1,2,1,0,1,1,1,0,2,2,1,2,2,2,2,1,1,1,1
60899,1,1,1,2,1,0,1,1,1,0,2,2,1,2,2,2,2,1,1,1
60900,2,1,1,1,2,1,0,1,1,1,0,2,2,1,2,2,2,2,1,1
60901,2,2,1,1,1,2,1,0,1,1,1,0,2,2,1,2,2,2,2,1
60902,1,2,2,1,1,1,2,1,0,1,1,1,0,2,2,1,2,2,2,2
60903,2,1,2,2,1,1,1,2,1,0,1,1,1,0,2,2,1,2,2,2
60904,2,2,1,2,2,1,1,1,2,1,0,1,1,1,0,2,2,1,2,2
60905,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1,0,2,2,1,2
60906,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1,0,2,2,1
60907,0,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1,0,2,2
60908,1,0,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1,0,2
60909,2,1,0,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1,0
60910,1,2,1,0,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1
60911,1,1,2,1,0,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1
60912,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1,1,2,1,0,1
60913,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1,1,2,1,0
60914,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1,1,2,1
60915,1,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1,1,2
60916,1,1,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1,1
60917,2,1,1,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1
60918,1,2,1,1,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1
60919,2,1,2,1,1,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2
60920,1,2,1,2,1,1,2,2,1,1,1,2,1,0,2,2,2,2,1,2
60921,1,1,2,1,2,1,1,2,2,1,1,1,2,1,0,2,2,2,2,1
60922,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,0,2,2,2,2
60923,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,0,2,2,2
60924,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,0,2,2
60925,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,0,2
60926,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,0
60927,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1
60928,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2
60929,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1
60930,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1
60931,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1
60932,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2
60933,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2
60934,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1
60935,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1
60936,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2
60937,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1
60938,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2
60939,0,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1
60940,2,0,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1
60941,1,2,0,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2
60942,2,1,2,0,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2
60943,1,2,1,2,0,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2
60944,1,1,2,1,2,0,1,2,2,2,2,1,1,2,2,1,2,1,2,1
60945,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2,2,1,2,1,2
60946,2,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2,2,1,2,1
60947,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2,2,1,2
60948,1,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2,2,1
60949,1,1,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2,2
60950,1,1,1,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2
60951,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1,1
60952,2,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1
60953,0,2,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2,2,2,2
60954,2,0,2,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2,2,2
60955,2,2,0,2,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2,2
60956,0,2,2,0,2,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2
60957,1,0,2,2,0,2,1,1,1,1,2,2,1,1,1,2,1,2,0,1
60958,1,1,0,2,2,0,2,1,1,1,1,2,2,1,1,1,2,1,2,0
60959,2,1,1,0,2,2,0,2,1,1,1,1,2,2,1,1,1,2,1,2
60960,2,2,1,1,0,2,2,0,2,1,1,1,1,2,2,1,1,1,2,1
60961,2,2,2,1,1,0,2,2,0,2,1,1,1,1,2,2,1,1,1,2
60962,2,2,2,2,1,1,0,2,2,0,2,1,1,1,1,2,2,1,1,1
60963,1,2,2,2,2,1,1,0,2,2,0,2,1,1,1,1,2,2,1,1
60964,2,1,2,2,2,2,1,1,0,2,2,0,2,1,1,1,1,2,2,1
60965,1,2,1,2,2,2,2,1,1,0,2,2,0,2,1,1,1,1,2,2
60966,2,1,2,1,2,2,2,2,1,1,0,2,2,0,2,1,1,1,1,2
60967,1,2,1,2,1,2,2,2,2,1,1,0,2,2,0,2,1,1,1,1
60968,2,1,2,1,2,1,2,2,2,2,1,1,0,2,2,0,2,1,1,1
60969,2,2,1,2,1,2,1,2,2,2,2,1,1,0,2,2,0,2,1,1
60970,2,2,2,1,2,1,2,1,2,2,2,2,1,1,0,2,2,0,2,1
60971,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1,0,2,2,0,2
60972,2,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1,0,2,2,0
60973,1,2,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1,0,2,2
60974,2,1,2,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1,0,2
60975,1,2,1,2,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1,0
60976,0,1,2,1,2,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1
60977,1,0,1,2,1,2,0,2,2,2,1,2,1,2,1,2,2,2,2,1
60978,2,1,0,1,2,1,2,0,2,2,2,1,2,1,2,1,2,2,2,2
60979,2,2,1,0,1,2,1,2,0,2,2,2,1,2,1,2,1,2,2,2
60980,0,2,2,1,0,1,2,1,2,0,2,2,2,1,2,1,2,1,2,2
60981,0,0,2,2,1,0,1,2,1,2,0,2,2,2,1,2,1,2,1,2
60982,2,0,0,2,2,1,0,1,2,1,2,0,2,2,2,1,2,1,2,1
60983,2,2,0,0,2,2,1,0,1,2,1,2,0,2,2,2,1,2,1,2
60984,1,2,2,0,0,2,2,1,0,1,2,1,2,0,2,2,2,1,2,1
60985,2,1,2,2,0,0,2,2,1,0,1,2,1,2,0,2,2,2,1,2
60986,2,2,1,2,2,0,0,2,2,1,0,1,2,1,2,0,2,2,2,1
60987,1,2,2,1,2,2,0,0,2,2,1,0,1,2,1,2,0,2,2,2
60988,2,1,2,2,1,2,2,0,0,2,2,1,0,1,2,1,2,0,2,2
60989,2,2,1,2,2,1,2,2,0,0,2,2,1,0,1,2,1,2,0,2
60990,1,2,2,1,2,2,1,2,2,0,0,2,2,1,0,1,2,1,2,0
60991,2,1,2,2,1,2,2,1,2,2,0,0,2,2,1,0,1,2,1,2
60992,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,1,0,1,2,1
60993,2,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,1,0,1,2
60994,2,2,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,1,0,1
60995,1,2,2,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,1,0
60996,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,1
60997,0,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2
60998,2,0,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,0,0,2
60999,0,2,0,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,0,0
61000,2,0,2,0,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,0
61001,2,2,0,2,0,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2
61002,1,2,2,0,2,0,2,1,2,2,2,2,1,2,2,1,2,2,1,2
61003,2,1,2,2,0,2,0,2,1,2,2,2,2,1,2,2,1,2,2,1
61004,1,2,1,2,2,0,2,0,2,1,2,2,2,2,1,2,2,1,2,2
61005,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2,1,2,2,1,2
61006,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2,1,2,2,1
61007,2,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2,1,2,2
61008,2,2,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2,1,2
61009,1,2,2,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2,1
61010,2,1,2,2,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2
61011,2,2,1,2,2,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2
61012,2,2,2,1,2,2,2,2,1,2,1,2,2,0,2,0,2,1,2,2
61013,1,2,2,2,1,2,2,2,2,1,2,1,2,2,0,2,0,2,1,2
61014,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,0,2,0,2,1
61015,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,0,2,0,2
61016,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,0,2,0
61017,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,0,2
61018,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,0
61019,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2
61020,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2
61021,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1
61022,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2
61023,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1
61024,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2
61025,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2
61026,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2
61027,0,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2
61028,2,0,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1
61029,2,2,0,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2
61030,1,2,2,0,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2
61031,1,1,2,2,0,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2
61032,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2,2,1,2,2,1
61033,1,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2,2,1,2,2
61034,1,1,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2,2,1,2
61035,2,1,1,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2,2,1
61036,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2,2
61037,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2
61038,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,2,2,1
61039,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,2,2
61040,2,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1,2
61041,2,2,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,1
61042,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2
61043,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2,2
61044,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,0,2,2
61045,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,0,2
61046,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,0
61047,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2
61048,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2
61049,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1
61050,2,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
61051,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
61052,1,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1
61053,2,1,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1
61054,2,2,1,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2
61055,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,1
61056,2,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2
61057,1,2,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2,2,2,2
61058,1,1,2,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2,2,2
61059,1,1,1,2,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2,2
61060,2,1,1,1,2,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2
61061,1,2,1,1,1,2,2,2,2,1,1,2,0,0,1,1,2,2,2,2
61062,1,1,2,1,1,1,2,2,2,2,1,1,2,0,0,1,1,2,2,2
61063,2,1,1,2,1,1,1,2,2,2,2,1,1,2,0,0,1,1,2,2
61064,0,2,1,1,2,1,1,1,2,2,2,2,1,1,2,0,0,1,1,2
61065,1,0,2,1,1,2,1,1,1,2,2,2,2,1,1,2,0,0,1,1
61066,2,1,0,2,1,1,2,1,1,1,2,2,2,2,1,1,2,0,0,1
61067,2,2,1,0,2,1,1,2,1,1,1,2,2,2,2,1,1,2,0,0
61068,2,2,2,1,0,2,1,1,2,1,1,1,2,2,2,2,1,1,2,0
61069,2,2,2,2,1,0,2,1,1,2,1,1,1,2,2,2,2,1,1,2
61070,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2,2,2,2,1,1
61071,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2,2,2,2,1
61072,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2,2,2,2
61073,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2,2,2
61074,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2,2
61075,0,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2
61076,1,0,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1
61077,2,1,0,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1
61078,2,2,1,0,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1
61079,1,2,2,1,0,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2
61080,0,1,2,2,1,0,2,1,2,2,1,2,2,2,2,1,0,2,1,1
61081,1,0,1,2,2,1,0,2,1,2,2,1,2,2,2,2,1,0,2,1
61082,2,1,0,1,2,2,1,0,2,1,2,2,1,2,2,2,2,1,0,2
61083,2,2,1,0,1,2,2,1,0,2,1,2,2,1,2,2,2,2,1,0
61084,2,2,2,1,0,1,2,2,1,0,2,1,2,2,1,2,2,2,2,1
61085,1,2,2,2,1,0,1,2,2,1,0,2,1,2,2,1,2,2,2,2
61086,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2,2,1,2,2,2
61087,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2,2,1,2,2
61088,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2,2,1,2
61089,2,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2,2,1
61090,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2,2
61091,0,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2
61092,2,0,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1
61093,2,2,0,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2
61094,1,2,2,0,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,0
61095,2,1,2,2,0,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1
61096,1,2,1,2,2,0,2,2,1,2,1,1,2,2,2,1,0,1,2,2
61097,1,1,2,1,2,2,0,2,2,1,2,1,1,2,2,2,1,0,1,2
61098,2,1,1,2,1,2,2,0,2,2,1,2,1,1,2,2,2,1,0,1
61099,1,2,1,1,2,1,2,2,0,2,2,1,2,1,1,2,2,2,1,0
61100,1,1,2,1,1,2,1,2,2,0,2,2,1,2,1,1,2,2,2,1
61101,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2,1,1,2,2,2
61102,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2,1,1,2,2
61103,1,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2,1,1,2
61104,1,1,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2,1,1
61105,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2,1
61106,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2
61107,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1
61108,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0,2,2
61109,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0,2
61110,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0
61111,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2
61112,2,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2
61113,2,2,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1
61114,2,2,2,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2
61115,1,2,2,2,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1
61116,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1
61117,2,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1,1,1,1,2
61118,1,2,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1,1,1,1
61119,0,1,2,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1,1,1
61120,1,0,1,2,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1,1
61121,1,1,0,1,2,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1
61122,2,1,1,0,1,2,2,1,2,2,2,0,1,2,2,1,2,2,1,1
61123,2,2,1,1,0,1,2,2,1,2,2,2,0,1,2,2,1,2,2,1
61124,1,2,2,1,1,0,1,2,2,1,2,2,2,0,1,2,2,1,2,2
61125,2,1,2,2,1,1,0,1,2,2,1,2,2,2,0,1,2,2,1,2
61126,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,0,1,2,2,1
61127,1,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,0,1,2,2
61128,2,1,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,0,1,2
61129,1,2,1,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,0,1
61130,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,0
61131,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2
61132,2,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2,1,2,2
61133,1,2,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2,1,2
61134,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2,1
61135,0,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2
61136,1,0,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2
61137,1,1,0,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,0,1
61138,2,1,1,0,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,0
61139,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1
61140,1,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2,1,2,2,1
61141,2,1,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2,1,2,2
61142,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2,1,2
61143,2,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2,1
61144,1,2,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2
61145,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2,1,1
61146,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2,1
61147,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2
61148,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,2,1
61149,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,2
61150,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2
61151,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2
61152,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1
61153,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2
61154,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0
61155,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1
61156,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1
61157,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2
61158,0,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2
61159,2,0,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1
61160,1,2,0,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2
61161,2,1,2,0,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2
61162,2,2,1,2,0,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2
61163,1,2,2,1,2,0,2,1,1,2,2,2,2,2,2,1,1,2,2,1
61164,1,1,2,2,1,2,0,2,1,1,2,2,2,2,2,2,1,1,2,2
61165,0,1,1,2,2,1,2,0,2,1,1,2,2,2,2,2,2,1,1,2
